"R0000100","R0536300","R0536402","R1482600","R2563600","R2568302","R3508600","R3510500","R3511300","R3516200","R3516900","R3517700","R3518200","R3519200","R4907500","Z9060800"
5043,2,1984,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5044,1,1981,4,10,1999,-4,-4,-4,-4,-4,-4,-4,-4,12,15
5045,1,1981,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,5,12
5046,2,1980,4,6,1999,0,-4,-4,-4,1,-4,-4,-4,2,52
5047,1,1981,4,6,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,45
5048,2,1982,4,6,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5049,2,1983,2,1,1998,25,0,-4,-4,-4,-4,-4,-4,3,0
5050,1,1984,2,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,4,0
5051,2,1981,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5052,1,1983,4,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5053,1,1981,4,1,1998,-4,-4,-4,1,-4,-4,-4,-4,2,45
5054,2,1980,4,1,1998,29,-4,-4,-4,5,-4,-4,-4,3,50
5055,1,1983,4,2,1998,-4,-4,-4,-4,-4,0,-4,-4,0,-3
5056,1,1980,4,1,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5057,2,1982,1,1,1998,-4,-4,-4,-4,1,1,-4,-4,0,1
5058,1,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,9
5059,1,1982,4,4,1999,30,-4,-4,-4,-4,-4,-4,-4,15,0
5060,2,1981,4,1,1998,30,1,0,-4,0,-4,-4,-4,10,52
5061,1,1980,4,4,1999,0,-4,-4,-4,-4,-4,-4,-4,5,21
5062,1,1984,1,2,1998,-4,-4,1,-4,1,-4,-4,-4,1,0
5063,1,1983,4,2,1998,30,15,-4,-4,-4,-4,1,99,10,0
5064,1,1983,4,1,1999,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
5065,1,1980,4,10,1999,0,-4,-4,-4,-4,-4,-4,-4,10,-3
5066,1,1983,4,5,1999,30,-4,-4,-4,-4,-4,-4,-4,-5,0
5067,1,1984,4,4,1998,25,0,-4,-4,-4,-4,-4,-4,0,32
5068,2,1982,1,1,1998,0,-4,-4,5,-4,-4,-4,-4,6,11
5069,2,1984,1,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5070,1,1984,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5071,1,1982,4,2,1998,-4,2,-4,-4,-4,-4,-4,-4,0,10
5072,2,1981,2,1,1998,30,-1,-4,-4,-4,-4,-4,-4,-4,26
5073,2,1982,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,1,0
5074,1,1982,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4
5075,2,1983,4,3,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5076,1,1980,4,2,1998,-5,-5,-5,-5,-5,-5,-5,-5,-4,19
5077,1,1983,4,2,1998,0,-4,-4,1,-4,-4,-4,-4,0,0
5078,2,1982,4,1,1998,-4,-4,-4,1,-4,-4,-4,-4,-5,0
5079,2,1980,4,2,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5080,1,1980,4,1,1998,-5,-5,-5,-5,-5,-5,-5,-5,-5,31
5081,1,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-5,0
5082,2,1980,4,10,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5083,2,1981,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5084,1,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,9
5085,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5086,2,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,30
5087,2,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-5,0
5088,1,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,38
5089,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5090,1,1982,4,1,1998,1,-4,-4,5,-4,-4,-4,-4,10,18
5091,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,0
5092,2,1980,4,-5,-5,30,-4,-4,-4,-4,-4,-4,-4,4,6
5093,1,1983,4,2,1998,30,-4,-4,1,1,-4,3,-4,-5,0
5094,1,1980,4,1,1998,-5,-5,-5,-5,-5,-5,-5,-5,0,49
5095,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5096,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,0
5097,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5098,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,31
5099,2,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,14
5100,1,1982,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,0,10
5101,2,1981,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-5,0
5102,1,1980,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,30
5103,1,1980,4,2,1998,30,0,-4,2,2,-4,-4,-4,4,43
5104,2,1984,4,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,0
5105,1,1982,4,1,1998,30,-4,-4,15,-4,-4,-4,-4,22,0
5106,1,1981,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,10,0
5107,1,1984,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,-5,0
5108,1,1982,4,1,1998,-4,-4,-4,-4,1,-4,-4,-4,1,45
5109,1,1980,4,1,1998,15,-4,-4,-4,-4,-4,-4,-4,3,44
5110,1,1984,4,1,1999,0,-4,-4,-4,-4,-4,-4,-4,5,0
5111,2,1980,4,10,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
5112,1,1984,4,2,1998,-4,2,2,2,2,2,2,2,-4,33
5113,2,1984,4,3,1998,0,-4,-4,-4,-4,-4,-4,-4,-4,0
5114,2,1981,4,1,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,16
5115,2,1981,4,-3,1998,0,-4,-4,-4,-4,-4,-4,-4,5,0
5116,1,1981,4,1,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5117,1,1982,4,-5,-5,30,-4,-4,-4,-4,-4,1,-4,-5,0
5118,2,1982,4,2,1998,2,-4,0,-4,-4,-4,-4,-4,0,28
5119,1,1984,4,1,1998,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5120,1,1981,2,-5,-5,30,-4,0,1,-2,-4,-4,-2,0,47
5121,1,1983,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5122,1,1983,4,1,1998,30,13,30,24,-4,40,-4,20,25,0
5123,2,1981,4,1,1998,-5,-5,-5,-5,-5,-5,-5,-5,-5,37
5124,1,1981,4,1,1999,-4,0,-4,-4,-4,-4,-4,-4,-4,8
5125,2,1983,4,1,1999,1,-4,-4,-4,-4,-4,-4,-4,-4,0
5126,2,1984,1,1,1998,30,0,0,-4,-4,-4,-4,-4,10,0
5127,1,1980,1,5,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,7
5128,2,1983,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,2,0
5129,2,1984,4,2,1999,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
5130,2,1981,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,1,23
5131,2,1983,4,5,1998,1,0,-4,-4,20,-4,-4,-4,2,37
5132,1,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,52
5133,1,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,4
5134,1,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5135,1,1982,4,1,1999,30,-4,-4,-4,-4,-4,-4,-4,-4,28
5136,1,1983,1,2,1998,1,-4,-4,-4,-4,-4,-4,-4,10,0
5137,2,1980,4,2,1998,5,-4,-4,-4,-4,-4,-4,-4,0,46
5138,2,1982,4,2,1998,8,-4,-4,-4,-4,-4,-4,-4,15,52
5139,1,1981,2,-5,-5,20,-4,-4,-4,-4,1,-4,-4,5,39
5140,2,1984,2,1,1999,1,-4,-4,-4,-4,-4,-4,-4,10,0
5141,2,1983,4,3,1998,30,0,-4,-4,-4,-4,-4,5,2,17
5142,1,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,26
5143,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5144,1,1982,4,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,52
5145,1,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5146,2,1980,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,52
5147,1,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5148,1,1981,4,5,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,0
5149,2,1981,4,1,1998,30,0,0,-4,-4,-4,-4,-4,3,16
5150,1,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,32
5151,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5152,2,1981,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4
5153,1,1982,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,5,0
5154,2,1981,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,7,30
5155,1,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,27
5156,1,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5157,1,1981,4,1,1998,5,0,-4,-4,-4,-4,-4,-4,3,12
5158,2,1982,4,4,1998,0,-4,-4,-4,-4,-4,-4,-4,2,39
5159,1,1981,4,1,1998,-4,-4,-4,10,-4,-4,-4,-4,-4,45
5160,2,1983,1,1,1998,0,-4,-4,-4,-4,-4,-4,-4,3,0
5161,1,1982,2,1,1998,15,-4,-4,-4,-4,-4,-4,-4,2,30
5162,1,1982,4,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,33
5163,2,1983,4,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,0
5164,1,1982,4,1,1998,6,-4,-4,-4,1,-4,-4,-4,6,0
5165,1,1982,4,1,1998,3,-4,-4,-4,-4,-4,-4,-4,8,16
5166,1,1980,4,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,6,26
5167,2,1983,4,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5170,1,1981,3,1,1998,-4,-4,-4,-4,10,-4,-4,-4,-4,52
5171,2,1983,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5172,1,1981,4,1,1998,15,0,-4,-4,-4,-4,-4,1,15,48
5173,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,0
5174,1,1984,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5175,2,1983,4,4,1999,10,-4,-4,-4,-4,-4,-4,-4,3,0
5176,2,1984,4,4,1999,2,-4,-4,-4,-4,-4,-4,-4,2,0
5177,2,1981,2,1,1999,0,-4,-4,2,2,-4,-4,-4,7,0
5178,1,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5179,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5180,1,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,19,16
5181,1,1983,4,1,1998,5,-4,-4,2,-4,-4,-4,-4,-4,0
5182,2,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-1,20
5183,1,1981,4,1,1998,2,-4,-4,-4,-4,-4,-4,-4,1,19
5184,1,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,5,52
5185,2,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,7
5186,2,1981,4,1,1998,0,0,-4,-4,-4,-4,-4,-4,4,28
5187,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,23
5188,1,1983,4,1,1998,-4,-4,-4,1,-4,-4,-4,-4,-4,52
5189,2,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,52
5190,2,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
5191,1,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,52
5192,2,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,25
5193,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5194,2,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
5195,2,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,23
5196,2,1981,4,1,1998,25,0,-4,-4,-4,-4,-4,-4,4,52
5197,1,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,44
5198,2,1984,4,1,1998,-4,-4,-4,1,-4,-4,-4,-4,4,0
5199,1,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,0
5200,2,1984,4,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5201,1,1981,4,1,1998,30,0,-4,-4,-4,-4,-4,-4,-4,0
5202,2,1981,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,47
5203,2,1980,4,1,1998,30,0,-4,-4,1,-4,-4,-4,15,39
5204,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5205,2,1981,4,1,1998,-2,0,-4,-4,-4,-4,-4,-4,2,51
5206,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,12
5207,2,1981,4,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,29
5208,2,1984,4,2,1998,0,-4,-4,-4,-4,-4,-4,-4,-4,0
5209,1,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,7
5210,2,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,52
5211,1,1984,4,4,1998,30,0,-4,2,-4,-4,-4,3,0,0
5212,2,1982,4,1,1998,10,-4,-4,-4,-4,-4,-4,-4,0,49
5213,1,1984,4,1,1998,3,-4,-4,-4,-4,-4,-4,-4,10,0
5214,1,1983,4,1,1998,-4,2,0,-4,-4,-4,-4,-4,-4,0
5215,2,1980,4,4,1998,0,-4,-4,-4,-4,-4,-4,-4,2,31
5216,2,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,49
5217,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,0
5218,1,1984,4,9,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5219,2,1981,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,15,39
5220,1,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,10
5221,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5222,1,1980,4,5,1998,4,0,-4,-4,-4,-4,-4,10,25,52
5223,1,1984,4,2,1998,0,-4,-4,-4,18,-4,-4,-4,2,0
5224,1,1981,4,1,1998,-4,0,-4,-4,-4,-4,-4,-4,15,23
5225,2,1983,4,2,1998,30,-4,-4,-4,-4,-4,-4,-4,2,0
5226,1,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,17
5227,2,1981,4,4,1998,28,-4,-4,-4,-4,-4,-4,-4,-4,52
5228,2,1983,4,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,33
5229,1,1981,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,5,28
5230,2,1982,4,1,1998,5,-4,-4,-4,-4,-4,-4,-4,0,0
5231,1,1980,4,1,1998,1,-4,-4,1,-4,-4,-4,-4,-4,30
5232,2,1981,2,10,1998,30,0,-4,-4,5,-4,-4,40,0,33
5233,2,1984,4,7,1998,10,-4,0,-4,1,1,0,-4,-4,0
5234,1,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5235,1,1980,4,1,1998,1,-4,-4,-4,-4,-4,-4,-4,-4,21
5236,2,1981,4,5,1998,2,-4,-4,-4,-4,-4,-4,-4,2,52
5237,2,1981,4,2,1998,0,-4,0,-4,-4,-4,-4,1,-4,52
5238,1,1984,4,5,1998,0,0,-4,-4,-4,-4,-4,-4,1,8
5239,2,1984,4,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5240,1,1980,2,5,1998,-4,-4,-4,-4,-4,-4,-4,-4,21,8
5241,2,1983,4,8,1998,30,0,-4,-4,7,-4,-4,-4,30,28
5242,2,1980,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
5243,2,1982,4,2,1999,2,-4,-4,-4,-4,-4,-4,-4,1,52
5244,1,1982,4,2,1998,30,-4,-4,-4,1,-4,-4,-4,-4,0
5245,1,1984,4,2,1998,30,-4,-4,2,-4,-4,-4,-4,-4,10
5246,1,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5247,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,25
5248,1,1983,4,5,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5249,1,1982,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,10,36
5250,1,1981,4,4,1998,30,1,-4,-4,2,-4,-4,-4,3,14
5251,2,1981,4,4,1998,30,-4,-4,-4,-4,-4,-4,-4,5,37
5252,1,1982,4,4,1998,30,0,-4,-4,-4,-4,-4,-4,10,18
5253,2,1981,4,2,1998,30,-4,0,-4,-4,-4,-4,-4,2,21
5254,1,1984,4,10,1999,-5,-5,-5,-5,-5,-5,-5,-5,15,0
5255,1,1984,4,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,0
5256,2,1984,4,5,1999,0,-4,-4,-4,-4,0,-4,-4,0,0
5257,2,1983,4,10,1999,30,8,-4,2,5,5,5,3,0,0
5258,1,1982,4,1,1998,-4,-4,-4,3,1,-4,3,-4,1,25
5259,1,1980,4,1,1998,30,0,0,-4,-4,-4,-4,-4,3,40
5260,1,1982,4,1,1998,20,-4,-4,-4,-4,-4,-4,-4,29,28
5261,2,1984,4,1,1998,13,-4,-4,-4,-4,-4,-4,-4,0,8
5262,1,1982,4,8,1998,15,-4,-4,-4,-4,-4,-4,-4,0,52
5263,2,1984,4,3,1998,4,-4,-4,-4,-4,-4,-4,-4,0,0
5264,2,1980,4,10,1998,30,0,-4,-4,-4,-4,-4,-4,1,34
5265,2,1981,4,4,1998,30,-4,-4,-4,-4,-4,-4,-4,8,18
5266,1,1984,4,4,1998,11,-4,-4,-4,-4,1,-4,-4,6,12
5267,2,1981,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,2,14
5268,1,1983,4,1,1999,-4,-4,-4,-4,1,-4,-4,-4,1,9
5269,2,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,20
5270,2,1980,4,1,1999,25,25,4,-4,-4,-4,-4,-4,3,0
5271,1,1981,4,1,1998,30,-4,0,-4,-4,-4,-4,-4,6,17
5272,2,1980,4,2,1999,15,-4,3,2,-4,-4,-4,2,25,49
5273,1,1980,4,10,1998,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5274,2,1981,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,52
5275,1,1980,4,1,1998,30,-4,-4,-4,0,-4,-4,-4,10,52
5276,2,1980,4,10,1999,-4,-4,-4,-4,-4,-4,-4,-4,2,0
5277,1,1983,4,1,1998,5,-4,-4,-4,-4,-4,-4,-4,2,0
5278,1,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
5279,1,1980,4,1,1998,9,-4,-4,-4,-4,-4,-4,-4,3,22
5280,2,1982,4,1,1998,1,-4,-4,-4,-4,-4,-4,-4,4,0
5281,2,1980,4,10,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,49
5282,1,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,17
5283,1,1982,4,1,1998,30,-4,-4,-4,-4,-4,-4,-4,8,24
5284,1,1980,4,4,1998,0,-4,-4,1,-4,-4,-4,-4,0,0
5285,2,1981,4,10,1998,30,-4,-4,-4,-4,-4,-4,-4,-4,0
5286,1,1982,4,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,8
5287,1,1982,4,1,1999,30,-4,-4,-4,-4,-4,-4,-4,-5,8
5288,1,1984,4,1,1999,0,-4,-4,-4,-4,-4,-4,-4,-5,0
5289,2,1984,4,5,1998,8,-4,-4,-4,-4,-4,-4,-4,0,0
5290,2,1981,4,2,1998,-5,-5,-5,-5,-5,-5,-5,-5,-5,4
5291,2,1983,4,2,1998,30,23,12,1,0,-4,-4,99,-4,12
5292,1,1983,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,0
5293,2,1983,4,4,1999,30,-4,-4,-4,-4,-4,-4,-4,1,0
5294,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,0
5295,2,1984,4,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5296,2,1980,4,-3,1998,30,-4,-4,-4,-4,-4,-4,-4,-5,9
5297,2,1982,4,3,1998,30,1,-4,-4,-4,-4,-4,-4,4,6
5298,2,1981,4,2,1998,0,-4,-4,-4,-4,-4,-4,-4,1,52
5299,2,1984,4,3,1998,1,-4,-4,-4,-4,-4,-4,-4,-4,0
5300,2,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5301,1,1984,4,1,1998,0,-4,-4,1,-4,-4,-4,-4,5,0
5302,2,1982,4,2,1998,0,-4,-4,-4,-4,-4,-4,-4,4,0
5303,2,1981,2,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,13
5304,2,1981,4,2,1999,30,-4,-4,-4,-4,-4,-4,-4,10,17
5305,1,1983,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,0
5306,1,1980,4,10,1999,-4,-4,-4,-4,-4,-4,-4,-4,2,0
5307,2,1981,4,2,1998,30,-4,-4,-4,-4,-4,-4,-4,2,0
5308,1,1982,3,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,5
5309,1,1984,3,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,0
5310,2,1980,2,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,29
5311,2,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,52
5312,1,1984,4,1,1998,28,15,0,-4,-4,-4,-4,40,-4,52
5313,1,1980,4,1,1998,-4,0,-4,-4,-4,-4,-4,-4,3,21
5314,1,1980,4,1,1998,30,-4,-4,-4,-4,-4,-4,-4,10,52
5315,2,1984,4,2,1998,0,-4,0,-4,-4,-4,-4,-4,0,0
5316,1,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,0
5317,2,1983,4,1,1998,1,-4,-4,-4,-4,-4,-4,-4,-4,52
5318,2,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5319,2,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,33
5320,2,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,50
5321,1,1980,4,2,1998,-5,-5,-5,-5,-5,-5,-5,-5,6,17
5322,1,1983,4,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,52
5323,1,1981,4,10,1999,30,-4,-4,-4,-4,-4,-4,-4,-4,-3
5324,2,1982,4,10,1998,30,0,-4,-4,-4,-4,-4,-4,-4,13
5325,1,1983,4,5,1999,12,-4,-4,-4,-4,-4,-4,-4,0,3
5326,2,1984,4,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5327,1,1983,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,2,52
5328,2,1983,4,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5329,1,1982,4,4,1999,1,-4,-4,-4,-4,-4,-4,-4,2,52
5330,1,1984,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,12
5331,1,1981,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5332,1,1981,4,10,1998,30,0,-4,-4,-4,-4,-4,-4,6,10
5333,2,1983,4,1,1998,3,0,-4,-4,2,-4,-4,-4,7,0
5334,2,1984,4,1,1998,0,0,-4,-4,-4,-4,-4,-4,2,0
5335,2,1980,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4
5336,1,1981,4,2,1998,25,3,0,1,-4,-4,-4,2,15,26
5337,1,1983,4,2,1998,30,15,23,2,88,2,5,99,-4,2
5338,2,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-5,50
5339,1,1984,4,1,1998,1,-4,-4,-4,-4,-4,-4,-4,-5,0
5340,2,1982,4,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,22
5341,1,1981,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,52
5342,1,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5343,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5344,2,1982,4,1,1998,0,-4,-4,-4,-4,-4,-4,-4,-4,30
5345,1,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,6,11
5346,2,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,0
5347,1,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,51
5348,1,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5349,1,1982,4,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
5350,1,1983,4,3,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
5351,2,1983,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
5352,1,1981,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,52
5353,1,1982,4,1,1999,30,3,-4,-4,2,-4,-4,-4,20,27
5354,1,1983,4,1,1999,5,-4,-4,-4,0,-4,-4,-4,3,0
5355,1,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,0
5356,1,1983,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5357,1,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
5358,2,1982,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,5
5359,2,1981,4,1,1999,30,-4,-4,-4,1,-4,-4,2,0,28
5360,1,1982,4,1,1998,0,-4,-4,-4,1,-4,-4,-4,1,0
5361,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5362,1,1981,3,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5363,1,1980,4,4,1998,29,-4,0,-4,3,-4,-4,5,-4,52
5364,1,1980,4,1,1998,30,-4,1,-4,-4,-4,-4,-4,4,52
5365,2,1983,4,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,7,0
5366,1,1984,4,1,1998,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
5367,2,1983,4,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,2,0
5368,1,1980,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
5369,2,1984,4,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
5370,1,1981,4,1,1999,30,0,-4,-4,-4,-4,-4,-4,-5,52
5371,1,1982,4,1,1999,-4,7,-4,-4,-4,-4,-4,-4,1,52
