Country,Year,Region,Population
Burundi,1980,Africa,4126.538
Burundi,1981,Africa,4239.795
Burundi,1982,Africa,4359.379
Burundi,1983,Africa,4486.938
Burundi,1984,Africa,4624.85
Burundi,1985,Africa,4774.155
Burundi,1986,Africa,4935.642
Burundi,1987,Africa,5106.707
Burundi,1988,Africa,5280.833
Burundi,1989,Africa,5449.339
Burundi,1990,Africa,5605.873
Burundi,1991,Africa,5749.774
Burundi,1992,Africa,5882.679
Burundi,1993,Africa,6003.704
Burundi,1994,Africa,6112.449
Burundi,1995,Africa,6209.923
Burundi,1996,Africa,6294.482
Burundi,1997,Africa,6369.573
Burundi,1998,Africa,6447.672
Burundi,1999,Africa,6545.273
Burundi,2000,Africa,6674.286
Burundi,2001,Africa,6839.376
Burundi,2002,Africa,7037.727
Burundi,2003,Africa,7264.34
Burundi,2004,Africa,7510.771
Burundi,2005,Africa,7770.392
Burundi,2006,Africa,8042.579
Comoros,1980,Africa,313.598
Comoros,1981,Africa,323.998
Comoros,1982,Africa,333.998
Comoros,1983,Africa,343.708
Comoros,1984,Africa,353.345
Comoros,1985,Africa,363.068
Comoros,1986,Africa,372.895
Comoros,1987,Africa,382.771
Comoros,1988,Africa,392.705
Comoros,1989,Africa,402.707
Comoros,1990,Africa,412.79
Comoros,1991,Africa,422.969
Comoros,1992,Africa,433.286
Comoros,1993,Africa,443.82
Comoros,1994,Africa,454.665
Comoros,1995,Africa,465.895
Comoros,1996,Africa,477.548
Comoros,1997,Africa,489.627
Comoros,1998,Africa,502.128
Comoros,1999,Africa,515.028
Comoros,2000,Africa,528.312
Comoros,2001,Africa,541.976
Comoros,2002,Africa,556.028
Comoros,2003,Africa,570.491
Comoros,2004,Africa,585.389
Comoros,2005,Africa,600.733
Comoros,2006,Africa,616.526
Djibouti,1980,Africa,359.247
Djibouti,1981,Africa,375.041
Djibouti,1982,Africa,385.184
Djibouti,1983,Africa,393.443
Djibouti,1984,Africa,405.229
Djibouti,1985,Africa,424.227
Djibouti,1986,Africa,451.942
Djibouti,1987,Africa,486.555
Djibouti,1988,Africa,524.393
Djibouti,1989,Africa,560.124
Djibouti,1990,Africa,589.924
Djibouti,1991,Africa,612.589
Djibouti,1992,Africa,629.373
Djibouti,1993,Africa,641.9
Djibouti,1994,Africa,652.793
Djibouti,1995,Africa,663.999
Djibouti,1996,Africa,675.891
Djibouti,1997,Africa,687.897
Djibouti,1998,Africa,699.922
Djibouti,1999,Africa,711.652
Djibouti,2000,Africa,722.887
Djibouti,2001,Africa,733.732
Djibouti,2002,Africa,744.434
Djibouti,2003,Africa,755.085
Djibouti,2004,Africa,765.776
Djibouti,2005,Africa,776.585
Djibouti,2006,Africa,787.544
Eritrea,1980,Africa,2414.647
Eritrea,1981,Africa,2493.745
Eritrea,1982,Africa,2573.931
Eritrea,1983,Africa,2656.189
Eritrea,1984,Africa,2742.004
Eritrea,1985,Africa,2831.894
Eritrea,1986,Africa,2928.032
Eritrea,1987,Africa,3028.719
Eritrea,1988,Africa,3126.1
Eritrea,1989,Africa,3209.606
Eritrea,1990,Africa,3272.563
Eritrea,1991,Africa,3311.719
Eritrea,1992,Africa,3331.918
Eritrea,1993,Africa,3344.626
Eritrea,1994,Africa,3365.933
Eritrea,1995,Africa,3407.812
Eritrea,1996,Africa,3473.399
Eritrea,1997,Africa,3560.353
Eritrea,1998,Africa,3668.35
Eritrea,1999,Africa,3795.384
Eritrea,2000,Africa,3939.348
Eritrea,2001,Africa,4101.609
Eritrea,2002,Africa,4281.576
Eritrea,2003,Africa,4472.533
Eritrea,2004,Africa,4665.522
Eritrea,2005,Africa,4854.066
Eritrea,2006,Africa,5035.036
Ethiopia,1980,Africa,35241.209
Ethiopia,1981,Africa,36094.424
Ethiopia,1982,Africa,37110.033
Ethiopia,1983,Africa,38259.33
Ethiopia,1984,Africa,39493.61
Ethiopia,1985,Africa,40777.189
Ethiopia,1986,Africa,42100.969
Ethiopia,1987,Africa,43477.401
Ethiopia,1988,Africa,44916.621
Ethiopia,1989,Africa,46435.325
Ethiopia,1990,Africa,48042.755
Ethiopia,1991,Africa,49743.883
Ethiopia,1992,Africa,51525.658
Ethiopia,1993,Africa,53357.867
Ethiopia,1994,Africa,55199.953
Ethiopia,1995,Africa,57023.519
Ethiopia,1996,Africa,58815.116
Ethiopia,1997,Africa,60584.273
Ethiopia,1998,Africa,62353.942
Ethiopia,1999,Africa,64158.887
Ethiopia,2000,Africa,66024.199
Ethiopia,2001,Africa,67956.866
Ethiopia,2002,Africa,69948.344
Ethiopia,2003,Africa,71989.666
Ethiopia,2004,Africa,74066.147
Ethiopia,2005,Africa,76167.24
Ethiopia,2006,Africa,78290.649
Kenya,1980,Africa,16267.906
Kenya,1981,Africa,16901.167
Kenya,1982,Africa,17559.844
Kenya,1983,Africa,18241.424
Kenya,1984,Africa,18942.464
Kenya,1985,Africa,19660.018
Kenya,1986,Africa,20392.312
Kenya,1987,Africa,21138.372
Kenya,1988,Africa,21896.89
Kenya,1989,Africa,22666.72
Kenya,1990,Africa,23446.439
Kenya,1991,Africa,24237.056
Kenya,1992,Africa,25036.941
Kenya,1993,Africa,25839.132
Kenya,1994,Africa,26634.659
Kenya,1995,Africa,27418.077
Kenya,1996,Africa,28186.224
Kenya,1997,Africa,28943.647
Kenya,1998,Africa,29702.246
Kenya,1999,Africa,30478.597
Kenya,2000,Africa,31285.05
Kenya,2001,Africa,32126.351
Kenya,2002,Africa,33000.524
Kenya,2003,Africa,33905.011
Kenya,2004,Africa,34834.606
Kenya,2005,Africa,35785.718
Kenya,2006,Africa,36757.498
Madagascar,1980,Africa,8746.516
Madagascar,1981,Africa,8983.494
Madagascar,1982,Africa,9220.693
Madagascar,1983,Africa,9462.343
Madagascar,1984,Africa,9714.342
Madagascar,1985,Africa,9981.113
Madagascar,1986,Africa,10264.368
Madagascar,1987,Africa,10563.491
Madagascar,1988,Africa,10877.757
Madagascar,1989,Africa,11205.548
Madagascar,1990,Africa,11545.782
Madagascar,1991,Africa,11898.267
Madagascar,1992,Africa,12263.899
Madagascar,1993,Africa,12643.864
Madagascar,1994,Africa,13039.754
Madagascar,1995,Africa,13452.526
Madagascar,1996,Africa,13882.646
Madagascar,1997,Africa,14329.239
Madagascar,1998,Africa,14790.245
Madagascar,1999,Africa,15262.817
Madagascar,2000,Africa,15744.811
Madagascar,2001,Africa,16235.767
Madagascar,2002,Africa,16736.029
Madagascar,2003,Africa,17245.275
Madagascar,2004,Africa,17763.367
Madagascar,2005,Africa,18290.394
Madagascar,2006,Africa,18826.126
Mauritius,1980,Africa,966.036
Mauritius,1981,Africa,978.067
Mauritius,1982,Africa,988.89
Mauritius,1983,Africa,998.625
Mauritius,1984,Africa,1007.503
Mauritius,1985,Africa,1015.763
Mauritius,1986,Africa,1023.278
Mauritius,1987,Africa,1030.175
Mauritius,1988,Africa,1037.26
Mauritius,1989,Africa,1045.588
Mauritius,1990,Africa,1055.865
Mauritius,1991,Africa,1068.409
Mauritius,1992,Africa,1082.877
Mauritius,1993,Africa,1098.471
Mauritius,1994,Africa,1114.033
Mauritius,1995,Africa,1128.676
Mauritius,1996,Africa,1142.191
Mauritius,1997,Africa,1154.701
Mauritius,1998,Africa,1166.07
Mauritius,1999,Africa,1176.227
Mauritius,2000,Africa,1185.143
Mauritius,2001,Africa,1192.719
Mauritius,2002,Africa,1198.972
Mauritius,2003,Africa,1204.161
Mauritius,2004,Africa,1208.653
Mauritius,2005,Africa,1212.752
Mauritius,2006,Africa,1216.518
Rwanda,1980,Africa,5140.786
Rwanda,1981,Africa,5313.633
Rwanda,1982,Africa,5485.328
Rwanda,1983,Africa,5666.907
Rwanda,1984,Africa,5873.794
Rwanda,1985,Africa,6112.554
Rwanda,1986,Africa,6405.995
Rwanda,1987,Africa,6740.876
Rwanda,1988,Africa,7045.785
Rwanda,1989,Africa,7223.798
Rwanda,1990,Africa,7214.696
Rwanda,1991,Africa,6973.664
Rwanda,1992,Africa,6545.1
Rwanda,1993,Africa,6066.268
Rwanda,1994,Africa,5728.464
Rwanda,1995,Africa,5663.838
Rwanda,1996,Africa,5929.575
Rwanda,1997,Africa,6470.628
Rwanda,1998,Africa,7169.658
Rwanda,1999,Africa,7853.015
Rwanda,2000,Africa,8395.577
Rwanda,2001,Africa,8760.003
Rwanda,2002,Africa,8987.523
Rwanda,2003,Africa,9126.167
Rwanda,2004,Africa,9254.379
Rwanda,2005,Africa,9429.457
Rwanda,2006,Africa,9660.946
Seychelles,1980,Africa,65.679
Seychelles,1981,Africa,66.633
Seychelles,1982,Africa,67.465
Seychelles,1983,Africa,68.148
Seychelles,1984,Africa,68.657
Seychelles,1985,Africa,68.982
Seychelles,1986,Africa,69.092
Seychelles,1987,Africa,69.028
Seychelles,1988,Africa,68.943
Seychelles,1989,Africa,69.045
Seychelles,1990,Africa,69.474
Seychelles,1991,Africa,70.307
Seychelles,1992,Africa,71.489
Seychelles,1993,Africa,72.873
Seychelles,1994,Africa,74.239
Seychelles,1995,Africa,75.433
Seychelles,1996,Africa,76.391
Seychelles,1997,Africa,77.173
Seychelles,1998,Africa,77.891
Seychelles,1999,Africa,78.72
Seychelles,2000,Africa,79.774
Seychelles,2001,Africa,81.093
Seychelles,2002,Africa,82.611
Seychelles,2003,Africa,84.218
Seychelles,2004,Africa,85.751
Seychelles,2005,Africa,87.094
Seychelles,2006,Africa,88.21
Somalia,1980,Africa,6089.707
Somalia,1981,Africa,6251.73
Somalia,1982,Africa,6271.538
Somalia,1983,Africa,6199.671
Somalia,1984,Africa,6113.252
Somalia,1985,Africa,6068.425
Somalia,1986,Africa,6082.723
Somalia,1987,Africa,6138.907
Somalia,1988,Africa,6217.331
Somalia,1989,Africa,6285.456
Somalia,1990,Africa,6321.615
Somalia,1991,Africa,6319.531
Somalia,1992,Africa,6294.017
Somalia,1993,Africa,6269.244
Somalia,1994,Africa,6278.911
Somalia,1995,Africa,6346.44
Somalia,1996,Africa,6481.035
Somalia,1997,Africa,6673.254
Somalia,1998,Africa,6904.978
Somalia,1999,Africa,7149.044
Somalia,2000,Africa,7385.416
Somalia,2001,Africa,7609.265
Somalia,2002,Africa,7825.924
Somalia,2003,Africa,8037.706
Somalia,2004,Africa,8249.965
Somalia,2005,Africa,8466.938
Somalia,2006,Africa,8687.671
Uganda,1980,Africa,12549.779
Uganda,1981,Africa,12930.714
Uganda,1982,Africa,13324.39
Uganda,1983,Africa,13738.114
Uganda,1984,Africa,14181.63
Uganda,1985,Africa,14661.481
Uganda,1986,Africa,15180.721
Uganda,1987,Africa,15736.176
Uganda,1988,Africa,16320.417
Uganda,1989,Africa,16922.648
Uganda,1990,Africa,17534.839
Uganda,1991,Africa,18156.095
Uganda,1992,Africa,18788.44
Uganda,1993,Africa,19430.461
Uganda,1994,Africa,20081.152
Uganda,1995,Africa,20740.726
Uganda,1996,Africa,21407.693
Uganda,1997,Africa,22084.527
Uganda,1998,Africa,22780.451
Uganda,1999,Africa,23507.8
Uganda,2000,Africa,24275.641
Uganda,2001,Africa,25088.033
Uganda,2002,Africa,25943.441
Uganda,2003,Africa,26838.428
Uganda,2004,Africa,27766.986
Uganda,2005,Africa,28724.869
Uganda,2006,Africa,29711.397
United Republic of Tanzania,1980,Africa,18686.808
United Republic of Tanzania,1981,Africa,19282.215
United Republic of Tanzania,1982,Africa,19898.033
United Republic of Tanzania,1983,Africa,20532.688
United Republic of Tanzania,1984,Africa,21183.696
United Republic of Tanzania,1985,Africa,21849.853
United Republic of Tanzania,1986,Africa,22527.517
United Republic of Tanzania,1987,Africa,23218.477
United Republic of Tanzania,1988,Africa,23933.171
United Republic of Tanzania,1989,Africa,24685.791
United Republic of Tanzania,1990,Africa,25484.814
United Republic of Tanzania,1991,Africa,26337.403
United Republic of Tanzania,1992,Africa,27236.099
United Republic of Tanzania,1993,Africa,28157.055
United Republic of Tanzania,1994,Africa,29067.333
United Republic of Tanzania,1995,Africa,29944.302
United Republic of Tanzania,1996,Africa,30780.453
United Republic of Tanzania,1997,Africa,31586.039
United Republic of Tanzania,1998,Africa,32378.333
United Republic of Tanzania,1999,Africa,33183.093
United Republic of Tanzania,2000,Africa,34020.512
United Republic of Tanzania,2001,Africa,34895.398
United Republic of Tanzania,2002,Africa,35806.497
United Republic of Tanzania,2003,Africa,36760.831
United Republic of Tanzania,2004,Africa,37765.139
United Republic of Tanzania,2005,Africa,38824.384
United Republic of Tanzania,2006,Africa,39942.347
Algeria,1980,Africa,19475.204
Algeria,1981,Africa,20103.931
Algeria,1982,Africa,20766.568
Algeria,1983,Africa,21453.278
Algeria,1984,Africa,22150.483
Algeria,1985,Africa,22847.437
Algeria,1986,Africa,23539.383
Algeria,1987,Africa,24225.748
Algeria,1988,Africa,24904.931
Algeria,1989,Africa,25576.596
Algeria,1990,Africa,26239.708
Algeria,1991,Africa,26893.663
Algeria,1992,Africa,27535.151
Algeria,1993,Africa,28157.56
Algeria,1994,Africa,28752.749
Algeria,1995,Africa,29315.463
Algeria,1996,Africa,29845.208
Algeria,1997,Africa,30345.466
Algeria,1998,Africa,30820.435
Algeria,1999,Africa,31276.295
Algeria,2000,Africa,31719.449
Algeria,2001,Africa,32150.198
Algeria,2002,Africa,32572.977
Algeria,2003,Africa,33003.442
Algeria,2004,Africa,33461.345
Algeria,2005,Africa,33960.903
Algeria,2006,Africa,34507.214
Egypt,1980,Africa,44931.971
Egypt,1981,Africa,45945.655
Egypt,1982,Africa,46991.385
Egypt,1983,Africa,48071.851
Egypt,1984,Africa,49190.419
Egypt,1985,Africa,50346.551
Egypt,1986,Africa,51545.011
Egypt,1987,Africa,52776.85
Egypt,1988,Africa,54011.214
Egypt,1989,Africa,55207.254
Egypt,1990,Africa,56336.614
Egypt,1991,Africa,57387.589
Egypt,1992,Africa,58370.712
Egypt,1993,Africa,59307.778
Egypt,1994,Africa,60231.864
Egypt,1995,Africa,61168.397
Egypt,1996,Africa,62123.592
Egypt,1997,Africa,63094.069
Egypt,1998,Africa,64084.443
Egypt,1999,Africa,65097.777
Egypt,2000,Africa,66136.59
Egypt,2001,Africa,67204.189
Egypt,2002,Africa,68302.914
Egypt,2003,Africa,69432.477
Egypt,2004,Africa,70591.288
Egypt,2005,Africa,71777.678
Egypt,2006,Africa,72990.754
Libyan Arab Jamahiriya,1980,Africa,3078.255
Libyan Arab Jamahiriya,1981,Africa,3207.065
Libyan Arab Jamahiriya,1982,Africa,3342.302
Libyan Arab Jamahiriya,1983,Africa,3479.637
Libyan Arab Jamahiriya,1984,Africa,3613.208
Libyan Arab Jamahiriya,1985,Africa,3738.814
Libyan Arab Jamahiriya,1986,Africa,3854.631
Libyan Arab Jamahiriya,1987,Africa,3961.787
Libyan Arab Jamahiriya,1988,Africa,4062.672
Libyan Arab Jamahiriya,1989,Africa,4161.093
Libyan Arab Jamahiriya,1990,Africa,4259.811
Libyan Arab Jamahiriya,1991,Africa,4359.515
Libyan Arab Jamahiriya,1992,Africa,4459.214
Libyan Arab Jamahiriya,1993,Africa,4558.021
Libyan Arab Jamahiriya,1994,Africa,4654.483
Libyan Arab Jamahiriya,1995,Africa,4747.619
Libyan Arab Jamahiriya,1996,Africa,4837.354
Libyan Arab Jamahiriya,1997,Africa,4924.347
Libyan Arab Jamahiriya,1998,Africa,5009.24
Libyan Arab Jamahiriya,1999,Africa,5092.939
Libyan Arab Jamahiriya,2000,Africa,5176.185
Libyan Arab Jamahiriya,2001,Africa,5258.677
Libyan Arab Jamahiriya,2002,Africa,5340.389
Libyan Arab Jamahiriya,2003,Africa,5422.612
Libyan Arab Jamahiriya,2004,Africa,5507
Libyan Arab Jamahiriya,2005,Africa,5594.45
Libyan Arab Jamahiriya,2006,Africa,5686.475
Morocco,1980,Africa,19798.703
Morocco,1981,Africa,20274.839
Morocco,1982,Africa,20767.511
Morocco,1983,Africa,21270.638
Morocco,1984,Africa,21776.104
Morocco,1985,Africa,22277.541
Morocco,1986,Africa,22772.287
Morocco,1987,Africa,23260.094
Morocco,1988,Africa,23739.98
Morocco,1989,Africa,24211.718
Morocco,1990,Africa,24674.974
Morocco,1991,Africa,25128.064
Morocco,1992,Africa,25569.662
Morocco,1993,Africa,26000.345
Morocco,1994,Africa,26421.309
Morocco,1995,Africa,26833.093
Morocco,1996,Africa,27237.15
Morocco,1997,Africa,27632.321
Morocco,1998,Africa,28013.585
Morocco,1999,Africa,28374.203
Morocco,2000,Africa,28710.123
Morocco,2001,Africa,29021.156
Morocco,2002,Africa,29311.443
Morocco,2003,Africa,29586.937
Morocco,2004,Africa,29855.82
Morocco,2005,Africa,30125.445
Morocco,2006,Africa,30395.097
Sudan,1980,Africa,14418.063
Sudan,1981,Africa,14935.032
Sudan,1982,Africa,15469.003
Sudan,1983,Africa,16012.898
Sudan,1984,Africa,16557.307
Sudan,1985,Africa,17097.619
Sudan,1986,Africa,17622.954
Sudan,1987,Africa,18139.966
Sudan,1988,Africa,18682.216
Sudan,1989,Africa,19295.483
Sudan,1990,Africa,20008.804
Sudan,1991,Africa,20840.825
Sudan,1992,Africa,21771.781
Sudan,1993,Africa,22745.49
Sudan,1994,Africa,23683.211
Sudan,1995,Africa,24529.722
Sudan,1996,Africa,25263.021
Sudan,1997,Africa,25903.704
Sudan,1998,Africa,26491.253
Sudan,1999,Africa,27085.465
Sudan,2000,Africa,27729.798
Sudan,2001,Africa,28434.81
Sudan,2002,Africa,29186.427
Sudan,2003,Africa,29973.979
Sudan,2004,Africa,30778.572
Sudan,2005,Africa,31585.871
Sudan,2006,Africa,32397.535
Tunisia,1980,Africa,6308.096
Tunisia,1981,Africa,6475.068
Tunisia,1982,Africa,6646.813
Tunisia,1983,Africa,6823.131
Tunisia,1984,Africa,7003.884
Tunisia,1985,Africa,7188.667
Tunisia,1986,Africa,7376.818
Tunisia,1987,Africa,7567.199
Tunisia,1988,Africa,7758.276
Tunisia,1989,Africa,7948.214
Tunisia,1990,Africa,8135.302
Tunisia,1991,Africa,8319.297
Tunisia,1992,Africa,8499.285
Tunisia,1993,Africa,8672.158
Tunisia,1994,Africa,8834.117
Tunisia,1995,Africa,8982.649
Tunisia,1996,Africa,9116.617
Tunisia,1997,Africa,9237.249
Tunisia,1998,Africa,9347.451
Tunisia,1999,Africa,9451.481
Tunisia,2000,Africa,9552.776
Tunisia,2001,Africa,9652.12
Tunisia,2002,Africa,9749.636
Tunisia,2003,Africa,9847.323
Tunisia,2004,Africa,9947.369
Tunisia,2005,Africa,10051.352
Tunisia,2006,Africa,10160.243
Angola,1980,Africa,7637.141
Angola,1981,Africa,7901.87
Angola,1982,Africa,8190.093
Angola,1983,Africa,8489.864
Angola,1984,Africa,8784.753
Angola,1985,Africa,9063.646
Angola,1986,Africa,9320.678
Angola,1987,Africa,9561.022
Angola,1988,Africa,9798.055
Angola,1989,Africa,10051.133
Angola,1990,Africa,10333.844
Angola,1991,Africa,10652.727
Angola,1992,Africa,11002.758
Angola,1993,Africa,11372.156
Angola,1994,Africa,11743.432
Angola,1995,Africa,12104.952
Angola,1996,Africa,12451.945
Angola,1997,Africa,12791.388
Angola,1998,Africa,13137.542
Angola,1999,Africa,13510.616
Angola,2000,Africa,13924.93
Angola,2001,Africa,14385.283
Angola,2002,Africa,14886.574
Angola,2003,Africa,15421.075
Angola,2004,Africa,15976.715
Angola,2005,Africa,16544.376
Angola,2006,Africa,17122.409
Botswana,1980,Africa,997.534
Botswana,1981,Africa,1034.324
Botswana,1982,Africa,1071.254
Botswana,1983,Africa,1108.461
Botswana,1984,Africa,1146.205
Botswana,1985,Africa,1184.657
Botswana,1986,Africa,1223.738
Botswana,1987,Africa,1263.269
Botswana,1988,Africa,1303.192
Botswana,1989,Africa,1343.44
Botswana,1990,Africa,1383.912
Botswana,1991,Africa,1424.513
Botswana,1992,Africa,1465.072
Botswana,1993,Africa,1505.303
Botswana,1994,Africa,1544.865
Botswana,1995,Africa,1583.453
Botswana,1996,Africa,1620.989
Botswana,1997,Africa,1657.349
Botswana,1998,Africa,1692.148
Botswana,1999,Africa,1724.924
Botswana,2000,Africa,1755.375
Botswana,2001,Africa,1783.349
Botswana,2002,Africa,1808.976
Botswana,2003,Africa,1832.602
Botswana,2004,Africa,1854.739
Botswana,2005,Africa,1875.805
Botswana,2006,Africa,1895.944
Lesotho,1980,Africa,1307.403
Lesotho,1981,Africa,1340.694
Lesotho,1982,Africa,1374.044
Lesotho,1983,Africa,1406.818
Lesotho,1984,Africa,1438.248
Lesotho,1985,Africa,1467.856
Lesotho,1986,Africa,1495.101
Lesotho,1987,Africa,1520.244
Lesotho,1988,Africa,1544.58
Lesotho,1989,Africa,1569.936
Lesotho,1990,Africa,1597.534
Lesotho,1991,Africa,1627.9
Lesotho,1992,Africa,1660.36
Lesotho,1993,Africa,1693.459
Lesotho,1994,Africa,1725.118
Lesotho,1995,Africa,1753.824
Lesotho,1996,Africa,1779.197
Lesotho,1997,Africa,1801.679
Lesotho,1998,Africa,1821.609
Lesotho,1999,Africa,1839.611
Lesotho,2000,Africa,1856.225
Lesotho,2001,Africa,1871.5
Lesotho,2002,Africa,1885.487
Lesotho,2003,Africa,1898.757
Lesotho,2004,Africa,1912.022
Lesotho,2005,Africa,1925.844
Lesotho,2006,Africa,1940.413
Malawi,1980,Africa,6236.824
Malawi,1981,Africa,6403.934
Malawi,1982,Africa,6559.281
Malawi,1983,Africa,6731.171
Malawi,1984,Africa,6958.278
Malawi,1985,Africa,7264.519
Malawi,1986,Africa,7667.832
Malawi,1987,Africa,8150.04
Malawi,1988,Africa,8655.185
Malawi,1989,Africa,9105.429
Malawi,1990,Africa,9447.123
Malawi,1991,Africa,9657.518
Malawi,1992,Africa,9759.434
Malawi,1993,Africa,9800.635
Malawi,1994,Africa,9851.737
Malawi,1995,Africa,9964.065
Malawi,1996,Africa,10153.315
Malawi,1997,Africa,10404.259
Malawi,1998,Africa,10700.18
Malawi,1999,Africa,11012.707
Malawi,2000,Africa,11321.496
Malawi,2001,Africa,11623.166
Malawi,2002,Africa,11926.778
Malawi,2003,Africa,12238.739
Malawi,2004,Africa,12569.091
Malawi,2005,Africa,12924.746
Malawi,2006,Africa,13307.535
Mozambique,1980,Africa,12142.014
Mozambique,1981,Africa,12438.624
Mozambique,1982,Africa,12729.259
Mozambique,1983,Africa,12992.559
Mozambique,1984,Africa,13200.833
Mozambique,1985,Africa,13338.85
Mozambique,1986,Africa,13390.888
Mozambique,1987,Africa,13374.618
Mozambique,1988,Africa,13348.965
Mozambique,1989,Africa,13394.656
Mozambique,1990,Africa,13567.959
Mozambique,1991,Africa,13893.546
Mozambique,1992,Africa,14350.459
Mozambique,1993,Africa,14893.218
Mozambique,1994,Africa,15453.464
Mozambique,1995,Africa,15981.571
Mozambique,1996,Africa,16463.426
Mozambique,1997,Africa,16914.628
Mozambique,1998,Africa,17350.739
Mozambique,1999,Africa,17798.102
Mozambique,2000,Africa,18275.618
Mozambique,2001,Africa,18785.719
Mozambique,2002,Africa,19319.894
Mozambique,2003,Africa,19873.46
Mozambique,2004,Africa,20438.827
Mozambique,2005,Africa,21010.376
Mozambique,2006,Africa,21587.317
Namibia,1980,Africa,1012.761
Namibia,1981,Africa,1034.446
Namibia,1982,Africa,1056.758
Namibia,1983,Africa,1081.74
Namibia,1984,Africa,1112.044
Namibia,1985,Africa,1149.389
Namibia,1986,Africa,1194.769
Namibia,1987,Africa,1247.186
Namibia,1988,Africa,1303.879
Namibia,1989,Africa,1360.921
Namibia,1990,Africa,1415.447
Namibia,1991,Africa,1466.152
Namibia,1992,Africa,1513.689
Namibia,1993,Africa,1559.48
Namibia,1994,Africa,1605.828
Namibia,1995,Africa,1654.214
Namibia,1996,Africa,1705.309
Namibia,1997,Africa,1757.969
Namibia,1998,Africa,1809.719
Namibia,1999,Africa,1857.149
Namibia,2000,Africa,1897.953
Namibia,2001,Africa,1931.282
Namibia,2002,Africa,1958.303
Namibia,2003,Africa,1981.237
Namibia,2004,Africa,2003.32
Namibia,2005,Africa,2027.026
Namibia,2006,Africa,2052.931
South Africa,1980,Africa,29077.143
South Africa,1981,Africa,29828.874
South Africa,1982,Africa,30611.206
South Africa,1983,Africa,31409.913
South Africa,1984,Africa,32204.952
South Africa,1985,Africa,32983.013
South Africa,1986,Africa,33733.411
South Africa,1987,Africa,34462.637
South Africa,1988,Africa,35194.906
South Africa,1989,Africa,35964.539
South Africa,1990,Africa,36793.49
South Africa,1991,Africa,37693.622
South Africa,1992,Africa,38649.664
South Africa,1993,Africa,39623.496
South Africa,1994,Africa,40561.776
South Africa,1995,Africa,41426.81
South Africa,1996,Africa,42204.043
South Africa,1997,Africa,42906.581
South Africa,1998,Africa,43558.285
South Africa,1999,Africa,44195.89
South Africa,2000,Africa,44846.286
South Africa,2001,Africa,45513.217
South Africa,2002,Africa,46187.794
South Africa,2003,Africa,46869.028
South Africa,2004,Africa,47553.025
South Africa,2005,Africa,48235.291
South Africa,2006,Africa,48919.359
Swaziland,1980,Africa,603.373
Swaziland,1981,Africa,621.314
Swaziland,1982,Africa,639.333
Swaziland,1983,Africa,658.496
Swaziland,1984,Africa,680.253
Swaziland,1985,Africa,705.492
Swaziland,1986,Africa,734.79
Swaziland,1987,Africa,767.417
Swaziland,1988,Africa,801.35
Swaziland,1989,Africa,833.787
Swaziland,1990,Africa,862.728
Swaziland,1991,Africa,887.248
Swaziland,1992,Africa,907.947
Swaziland,1993,Africa,926.224
Swaziland,1994,Africa,944.223
Swaziland,1995,Africa,963.428
Swaziland,1996,Africa,984.506
Swaziland,1997,Africa,1006.76
Swaziland,1998,Africa,1028.694
Swaziland,1999,Africa,1048.151
Swaziland,2000,Africa,1063.715
Swaziland,2001,Africa,1074.761
Swaziland,2002,Africa,1082.183
Swaziland,2003,Africa,1087.929
Swaziland,2004,Africa,1094.758
Swaziland,2005,Africa,1104.642
Swaziland,2006,Africa,1118.253
Zambia,1980,Africa,5847.241
Zambia,1981,Africa,6038.971
Zambia,1982,Africa,6235.352
Zambia,1983,Africa,6435.11
Zambia,1984,Africa,6636.56
Zambia,1985,Africa,6838.392
Zambia,1986,Africa,7040.796
Zambia,1987,Africa,7243.918
Zambia,1988,Africa,7446.478
Zambia,1989,Africa,7646.911
Zambia,1990,Africa,7844.516
Zambia,1991,Africa,8038.236
Zambia,1992,Africa,8229.48
Zambia,1993,Africa,8423.058
Zambia,1994,Africa,8625.477
Zambia,1995,Africa,8841.338
Zambia,1996,Africa,9073.311
Zambia,1997,Africa,9320.089
Zambia,1998,Africa,9577.483
Zambia,1999,Africa,9839.179
Zambia,2000,Africa,10100.981
Zambia,2001,Africa,10362.137
Zambia,2002,Africa,10625.423
Zambia,2003,Africa,10894.519
Zambia,2004,Africa,11174.65
Zambia,2005,Africa,11470.022
Zambia,2006,Africa,11781.612
Zimbabwe,1980,Africa,7289.069
Zimbabwe,1981,Africa,7572.129
Zimbabwe,1982,Africa,7876.786
Zimbabwe,1983,Africa,8197.858
Zimbabwe,1984,Africa,8527.836
Zimbabwe,1985,Africa,8860.331
Zimbabwe,1986,Africa,9193.889
Zimbabwe,1987,Africa,9527.192
Zimbabwe,1988,Africa,9854.098
Zimbabwe,1989,Africa,10167.392
Zimbabwe,1990,Africa,10461.782
Zimbabwe,1991,Africa,10733.048
Zimbabwe,1992,Africa,10981.267
Zimbabwe,1993,Africa,11210.802
Zimbabwe,1994,Africa,11428.655
Zimbabwe,1995,Africa,11639.364
Zimbabwe,1996,Africa,11846.11
Zimbabwe,1997,Africa,12045.813
Zimbabwe,1998,Africa,12229.5
Zimbabwe,1999,Africa,12384.727
Zimbabwe,2000,Africa,12503.652
Zimbabwe,2001,Africa,12586.763
Zimbabwe,2002,Africa,12640.922
Zimbabwe,2003,Africa,12673.103
Zimbabwe,2004,Africa,12693.047
